"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 08 2010","2455416.999988426","302961601","3.34","< 1.35e-7","-","-","-","119.63","1e-8","0","bin245.log"
"Aug 11 2010","2455419.999988426","303220801","1.46","< 1.43e-7","-","-","-","122.55","1e-8","0","bin246.log"
"Aug 14 2010","2455422.999988426","303480001","3.02","< 1.48e-7","-","-","-","125.46","1e-8","0","bin247.log"
"Aug 17 2010","2455425.999988426","303739201","0.73","< 1.15e-7","-","-","-","128.37","1e-8","0","bin248.log"
"Aug 20 2010","2455428.999988426","303998401","14.57","8.97e-8","4.15e-8","-2.28","-","131.28","1e-8","0","bin249.log"
"Aug 23 2010","2455431.999988426","304257601","35.79","1.34e-7","4.54e-8","-2.28","-","134.17","1e-8","0","bin250.log"
"Aug 26 2010","2455434.999988426","304516801","22.93","1.16e-7","4.30e-8","-2.28","-","137.06","1e-8","0","bin251.log"
"Aug 29 2010","2455437.999988426","304776001","28.32","1.73e-7","4.80e-8","-2.28","-","139.94","1e-8","0","bin252.log"
"Sep 01 2010","2455440.999988426","305035201","4.83","6.84e-8","3.87e-8","-2.28","-","142.81","1e-8","0","bin253.log"
"Sep 04 2010","2455443.999988426","305294401","9.09","1.07e-7","5.20e-8","-2.28","-","145.66","1e-8","0","bin254.log"
"Sep 07 2010","2455446.999988426","305553601","15.73","1.02e-7","4.77e-8","-2.28","-","148.50","1e-8","0","bin255.log"
"Sep 10 2010","2455449.999988426","305812801","0.8","< 1.16e-7","-","-","-","151.32","1e-8","0","bin256.log"
"Sep 13 2010","2455452.999988426","306072001","3.44","< 1.57e-7","-","-","-","154.11","1e-8","0","bin257.log"
"Sep 16 2010","2455455.999988426","306331201","10.68","1.25e-7","5.24e-8","-2.28","-","156.86","1e-8","0","bin258.log"
"Sep 19 2010","2455458.999988426","306590401","13.26","1.18e-7","5.04e-8","-2.28","-","159.57","1e-8","0","bin259.log"
"Sep 22 2010","2455461.999988426","306849601","12.42","1.00e-7","4.75e-8","-2.28","-","162.21","1e-8","0","bin260.log"
"Sep 25 2010","2455464.999988426","307108801","10.36","1.02e-7","4.88e-8","-2.28","-","164.76","1e-8","0","bin261.log"
"Sep 28 2010","2455467.999988426","307368001","11.3","1.16e-7","5.41e-8","-2.28","-","167.15","1e-8","0","bin262.log"
"Oct 01 2010","2455470.999988426","307627201","12.65","1.49e-7","6.10e-8","-2.28","-","169.27","1e-8","0","bin263.log"
"Oct 04 2010","2455473.999988426","307886401","10.65","1.31e-7","5.53e-8","-2.28","-","170.96","1e-8","0","bin264.log"
"Oct 07 2010","2455476.999988426","308145601","13.63","1.31e-7","5.90e-8","-2.28","-","171.93","1e-8","0","bin265.log"
"Oct 10 2010","2455479.999988426","308404801","8.3","7.54e-8","4.26e-8","-2.28","-","171.92","1e-8","0","bin266.log"
"Oct 13 2010","2455482.999988426","308664001","23.92","1.23e-7","4.27e-8","-2.28","-","170.94","1e-8","0","bin267.log"
"Oct 16 2010","2455485.999988426","308923201","9.2","1.01e-7","4.57e-8","-2.28","-","169.24","1e-8","0","bin268.log"
"Oct 19 2010","2455488.999988426","309182401","17.69","1.20e-7","4.50e-8","-2.28","-","167.11","1e-8","0","bin269.log"
"Oct 22 2010","2455491.999988426","309441601","34.68","1.47e-7","4.50e-8","-2.28","-","164.73","1e-8","0","bin270.log"
"Oct 25 2010","2455494.999988426","309700801","52.88","2.61e-7","5.90e-8","-2.28","-","162.19","1e-8","0","bin271.log"
"Oct 28 2010","2455497.999988426","309960001","13.58","1.21e-7","4.60e-8","-2.28","-","159.56","1e-8","0","bin272.log"
"Oct 31 2010","2455500.999988426","310219201","15.77","9.09e-8","4.10e-8","-2.28","-","156.87","1e-8","0","bin273.log"
"Nov 03 2010","2455503.999988426","310478401","19.47","1.36e-7","5.08e-8","-2.28","-","154.13","1e-8","0","bin274.log"
"Nov 06 2010","2455506.999988426","310737601","23.85","1.72e-7","6.10e-8","-2.28","-","151.35","1e-8","0","bin275.log"
"Nov 09 2010","2455509.999988426","310996801","5.59","7.67e-8","4.40e-8","-2.28","-","148.55","1e-8","0","bin276.log"
"Nov 12 2010","2455512.999988426","311256001","0.95","< 1.38e-7","-","-","-","145.73","1e-8","0","bin277.log"
"Nov 15 2010","2455515.999988426","311515201","6.19","8.48e-8","4.69e-8","-2.28","-","142.89","1e-8","0","bin278.log"
"Nov 18 2010","2455518.999988426","311774401","24.44","1.04e-7","4.31e-8","-2.28","-","140.03","1e-8","0","bin279.log"
"Nov 21 2010","2455521.999988426","312033601","11.21","1.14e-7","5.00e-8","-2.28","-","137.15","1e-8","0","bin280.log"
"Nov 24 2010","2455524.999988426","312292801","14.22","1.18e-7","4.61e-8","-2.28","-","134.27","1e-8","0","bin281.log"
"Nov 27 2010","2455527.999988426","312552001","9.55","9.44e-8","4.80e-8","-2.28","-","131.36","1e-8","0","bin282.log"
"Nov 30 2010","2455530.999988426","312811201","9.13","1.04e-7","4.61e-8","-2.28","-","128.45","1e-8","0","bin283.log"
"Dec 03 2010","2455533.999988426","313070401","9.79","6.84e-8","3.41e-8","-2.28","-","125.52","1e-8","0","bin284.log"
"Dec 06 2010","2455536.999988426","313329601","8.74","6.21e-8","3.17e-8","-2.28","-","122.57","1e-8","0","bin285.log"
"Dec 09 2010","2455539.999988426","313588801","54.65","2.01e-7","4.70e-8","-2.28","-","119.62","1e-8","0","bin286.log"
"Dec 12 2010","2455542.999988426","313848001","17.62","1.27e-7","4.47e-8","-2.28","-","116.64","1e-8","0","bin287.log"
"Dec 15 2010","2455545.999988426","314107201","51.5","2.05e-7","4.80e-8","-2.28","-","113.66","1e-8","0","bin288.log"
"Dec 18 2010","2455548.999988426","314366401","53.32","2.20e-7","5.00e-8","-2.28","-","110.66","1e-8","0","bin289.log"
"Dec 21 2010","2455551.999988426","314625601","9.39","9.65e-8","4.22e-8","-2.28","-","107.65","1e-8","0","bin290.log"
"Dec 24 2010","2455554.999988426","314884801","23.33","1.81e-7","5.30e-8","-2.28","-","104.63","1e-8","0","bin291.log"
"Dec 27 2010","2455557.999988426","315144001","43.27","2.42e-7","6.00e-8","-2.28","-","101.60","1e-8","0","bin292.log"
"Dec 30 2010","2455560.999988426","315403201","52.76","3.26e-7","8.30e-8","-2.28","-","98.56","1e-8","0","bin293.log"
"Jan 02 2011","2455563.999988426","315662401","15.74","1.91e-7","7.60e-8","-2.28","-","95.50","1e-8","0","bin294.log"
"Jan 05 2011","2455566.999988426","315921601","16.81","1.48e-7","5.54e-8","-2.28","-","92.44","1e-8","0","bin295.log"
"Jan 08 2011","2455569.999988426","316180801","11.75","8.09e-8","4.25e-8","-2.28","-","89.37","1e-8","0","bin296.log"
"Jan 11 2011","2455572.999988426","316440001","30.95","1.61e-7","5.50e-8","-2.28","-","86.30","1e-8","0","bin297.log"
"Jan 14 2011","2455575.999988426","316699201","9.33","8.83e-8","4.38e-8","-2.28","-","83.22","1e-8","0","bin298.log"
"Jan 17 2011","2455578.999988426","316958401","13.16","8.81e-8","3.96e-8","-2.28","-","80.13","1e-8","0","bin299.log"
"Jan 20 2011","2455581.999988426","317217601","6.73","6.76e-8","3.79e-8","-2.28","-","77.05","1e-8","0","bin300.log"
"Jan 23 2011","2455584.999988426","317476801","17.61","1.28e-7","4.73e-8","-2.28","-","73.96","1e-8","0","bin301.log"
"Jan 26 2011","2455587.999988426","317736001","18.53","1.16e-7","4.28e-8","-2.28","-","70.87","1e-8","0","bin302.log"
"Jan 29 2011","2455590.999988426","317995201","29.46","1.64e-7","4.50e-8","-2.28","-","67.79","1e-8","0","bin303.log"
"Feb 01 2011","2455593.999988426","318254401","5.27","6.00e-8","3.53e-8","-2.28","-","64.70","1e-8","0","bin304.log"
"Feb 04 2011","2455596.999988426","318513601","16.78","1.04e-7","4.16e-8","-2.28","-","61.63","1e-8","0","bin305.log"
"Feb 07 2011","2455599.999988426","318772801","16.17","8.10e-8","3.33e-8","-2.28","-","58.55","1e-8","0","bin306.log"
"Feb 10 2011","2455602.999988426","319032001","8.75","6.15e-8","3.37e-8","-2.28","-","55.48","1e-8","0","bin307.log"
"Feb 13 2011","2455605.999988426","319291201","18.77","1.04e-7","4.36e-8","-2.28","-","52.42","1e-8","0","bin308.log"
"Feb 16 2011","2455608.999988426","319550401","18.08","1.17e-7","4.67e-8","-2.28","-","49.37","1e-8","0","bin309.log"
"Feb 19 2011","2455611.999988426","319809601","15.23","9.01e-8","4.06e-8","-2.28","-","46.33","1e-8","0","bin310.log"
"Feb 22 2011","2455614.999988426","320068801","1.9","< 1.40e-7","-","-","-","43.30","1e-8","0","bin311.log"
"Feb 25 2011","2455617.999988426","320328001","3.08","< 1.87e-7","-","-","-","40.28","1e-8","0","bin312.log"
"Feb 28 2011","2455620.999988426","320587201","1.82","< 1.52e-7","-","-","-","37.27","1e-8","0","bin313.log"
"Mar 03 2011","2455623.999988426","320846401","9.26","6.88e-8","4.00e-8","-2.28","-","34.27","1e-8","0","bin314.log"
"Mar 06 2011","2455626.999988426","321105601","11.14","9.13e-8","4.31e-8","-2.28","-","31.29","1e-8","0","bin315.log"
"Mar 09 2011","2455629.999988426","321364801","17.73","1.51e-7","5.92e-8","-2.28","-","28.33","1e-8","0","bin316.log"
"Mar 12 2011","2455632.999988426","321624001","47.76","2.35e-7","6.30e-8","-2.28","-","25.39","1e-8","0","bin317.log"
"Mar 15 2011","2455635.999988426","321883201","34.95","2.48e-7","7.70e-8","-2.28","-","22.47","1e-8","0","bin318.log"
"Mar 18 2011","2455638.999988426","322142401","22.52","1.79e-7","5.80e-8","-2.28","-","19.59","1e-8","0","bin319.log"
"Mar 21 2011","2455641.999988426","322401601","52.06","2.50e-7","5.80e-8","-2.28","-","16.74","1e-8","0","bin320.log"
"Mar 24 2011","2455644.999988426","322660801","4.22","7.66e-8","4.62e-8","-2.28","-","13.96","1e-8","0","bin321.log"
"Mar 27 2011","2455647.999988426","322920001","7.84","1.18e-7","6.24e-8","-2.28","-","11.27","1e-8","0","bin322.log"
"Mar 30 2011","2455650.999988426","323179201","58.87","2.29e-7","5.50e-8","-2.28","-","8.75","1e-8","0","bin323.log"
"Apr 02 2011","2455653.999988426","323438401","51.27","2.69e-7","6.70e-8","-2.28","-","6.60","1e-8","0","bin324.log"
"Apr 05 2011","2455656.999988426","323697601","45.14","2.35e-7","5.80e-8","-2.28","-","5.26","1e-8","0","bin325.log"
"Apr 08 2011","2455659.999988426","323956801","15.24","1.56e-7","6.53e-8","-2.28","-","5.36","1e-8","0","bin326.log"
"Apr 11 2011","2455662.999988426","324216001","13.11","1.23e-7","4.98e-8","-2.28","-","6.83","1e-8","0","bin327.log"
"Apr 14 2011","2455665.999988426","324475201","1.52","< 1.52e-7","-","-","-","9.02","1e-8","0","bin328.log"
"Apr 17 2011","2455668.999988426","324734401","21.41","1.48e-7","6.07e-8","-2.28","-","11.51","1e-8","0","bin329.log"
"Apr 20 2011","2455671.999988426","324993601","3.31","< 1.55e-7","-","-","-","14.15","1e-8","0","bin330.log"
"Apr 23 2011","2455674.999988426","325252801","14.94","9.75e-8","4.35e-8","-2.28","-","16.86","1e-8","0","bin331.log"
"Apr 26 2011","2455677.999988426","325512001","13.05","1.43e-7","5.73e-8","-2.28","-","19.61","1e-8","0","bin332.log"
"Apr 29 2011","2455680.999988426","325771201","11.22","9.39e-8","4.61e-8","-2.28","-","22.39","1e-8","0","bin333.log"
"May 02 2011","2455683.999988426","326030401","6.28","9.23e-8","4.77e-8","-2.28","-","25.18","1e-8","0","bin334.log"
"May 05 2011","2455686.999988426","326289601","27.92","1.80e-7","5.90e-8","-2.28","-","27.98","1e-8","0","bin335.log"
"May 08 2011","2455689.999988426","326548801","7.37","7.00e-8","3.99e-8","-2.28","-","30.79","1e-8","0","bin336.log"
"May 11 2011","2455692.999988426","326808001","4.69","6.02e-8","3.77e-8","-2.28","-","33.61","1e-8","0","bin337.log"
"May 14 2011","2455695.999988426","327067201","5.49","5.67e-8","3.60e-8","-2.28","-","36.43","1e-8","0","bin338.log"
"May 17 2011","2455698.999988426","327326401","8.95","5.77e-8","3.20e-8","-2.28","-","39.26","1e-8","0","bin339.log"
"May 20 2011","2455701.999988426","327585601","15.13","1.08e-7","4.10e-8","-2.28","-","42.09","1e-8","0","bin340.log"
"May 23 2011","2455704.999988426","327844801","20.24","9.23e-8","3.57e-8","-2.28","-","44.92","1e-8","0","bin341.log"
"May 26 2011","2455707.999988426","328104001","7.51","6.62e-8","3.50e-8","-2.28","-","47.76","1e-8","0","bin342.log"
"May 29 2011","2455710.999988426","328363201","8.93","6.93e-8","3.86e-8","-2.28","-","50.61","1e-8","0","bin343.log"
"Jun 01 2011","2455713.999988426","328622401","2.41","< 9.25e-8","-","-","-","53.46","1e-8","0","bin344.log"
"Jun 04 2011","2455716.999988426","328881601","12.64","1.21e-7","5.00e-8","-2.28","-","56.31","1e-8","0","bin345.log"
"Jun 07 2011","2455719.999988426","329140801","11.33","1.08e-7","4.78e-8","-2.28","-","59.17","1e-8","0","bin346.log"
"Jun 10 2011","2455722.999988426","329400001","31.53","1.57e-7","5.00e-8","-2.28","-","62.04","1e-8","0","bin347.log"
"Jun 13 2011","2455725.999988426","329659201","13.93","1.22e-7","5.02e-8","-2.28","-","64.92","1e-8","0","bin348.log"
"Jun 16 2011","2455728.999988426","329918401","2.8","< 1.54e-7","-","-","-","67.80","1e-8","0","bin349.log"
"Jun 19 2011","2455731.999988426","330177601","0","< 6.10e-8","-","-","-","70.69","1e-8","0","bin350.log"
"Jun 22 2011","2455734.999988426","330436801","15.84","1.54e-7","5.40e-8","-2.28","-","73.58","1e-8","0","bin351.log"
"Jun 25 2011","2455737.999988426","330696001","5.87","6.84e-8","3.92e-8","-2.28","-","76.48","1e-8","0","bin352.log"
"Jun 28 2011","2455740.999988426","330955201","0","< 7.81e-8","-","-","-","79.39","1e-8","0","bin353.log"
"Jul 01 2011","2455743.999988426","331214401","3.45","< 1.21e-7","-","-","-","82.30","1e-8","0","bin354.log"
"Jul 04 2011","2455746.999988426","331473601","3.37","< 1.16e-7","-","-","-","85.22","1e-8","0","bin355.log"
"Jul 07 2011","2455749.999988426","331732801","14.95","1.22e-7","4.57e-8","-2.28","-","88.14","1e-8","0","bin356.log"
"Jul 10 2011","2455752.999988426","331992001","6.74","5.40e-8","3.39e-8","-2.28","-","91.06","1e-8","0","bin357.log"
"Jul 13 2011","2455755.999988426","332251201","8.21","5.11e-8","2.83e-8","-2.28","-","93.99","1e-8","0","bin358.log"
"Jul 16 2011","2455758.999988426","332510401","0.47","< 9.18e-8","-","-","-","96.92","1e-8","0","bin359.log"
"Jul 19 2011","2455761.999988426","332769601","3.54","< 1.04e-7","-","-","-","99.85","1e-8","0","bin360.log"
"Jul 22 2011","2455764.999988426","333028801","4.29","2.45e-8","2.21e-8","-2.28","-","102.79","1e-8","0","bin361.log"
"Jul 25 2011","2455767.999988426","333288001","1.13","< 1.04e-7","-","-","-","105.72","1e-8","0","bin362.log"
"Jul 28 2011","2455770.999988426","333547201","6.36","6.89e-8","4.17e-8","-2.28","-","108.65","1e-8","0","bin363.log"
"Jul 31 2011","2455773.999988426","333806401","7.25","8.38e-8","4.44e-8","-2.28","-","111.58","1e-8","0","bin364.log"
"Aug 03 2011","2455776.999988426","334065601","5.99","6.46e-8","4.08e-8","-2.28","-","114.51","1e-8","0","bin365.log"
"Aug 06 2011","2455779.999988426","334324801","15.75","1.18e-7","5.02e-8","-2.28","-","117.44","1e-8","0","bin366.log"
"Aug 09 2011","2455782.999988426","334584001","11.06","1.14e-7","5.03e-8","-2.28","-","120.36","1e-8","0","bin367.log"
"Aug 12 2011","2455785.999988426","334843201","19.58","1.27e-7","4.93e-8","-2.28","-","123.28","1e-8","0","bin368.log"
"Aug 15 2011","2455788.999988426","335102401","2.53","< 1.26e-7","-","-","-","126.20","1e-8","0","bin369.log"
"Aug 18 2011","2455791.999988426","335361601","19.55","1.27e-7","4.65e-8","-2.28","-","129.11","1e-8","0","bin370.log"
"Aug 21 2011","2455794.999988426","335620801","0.24","< 6.75e-8","-","-","-","132.01","1e-8","0","bin371.log"
"Aug 24 2011","2455797.999988426","335880001","13.28","1.28e-7","5.44e-8","-2.28","-","134.91","1e-8","0","bin372.log"
"Aug 27 2011","2455800.999988426","336139201","0.46","< 8.33e-8","-","-","-","137.79","1e-8","0","bin373.log"
"Aug 30 2011","2455803.999988426","336398401","10.9","7.49e-8","3.86e-8","-2.28","-","140.67","1e-8","0","bin374.log"
"Sep 02 2011","2455806.999988426","336657601","24.07","2.03e-7","6.20e-8","-2.28","-","143.53","1e-8","0","bin375.log"
"Sep 05 2011","2455809.999988426","336916801","5.64","6.01e-8","3.68e-8","-2.28","-","146.38","1e-8","0","bin376.log"
"Sep 08 2011","2455812.999988426","337176001","0","< 1.25e-7","-","-","-","149.21","1e-8","0","bin377.log"
"Sep 11 2011","2455815.999988426","337435201","20.27","1.81e-7","6.40e-8","-2.28","-","152.02","1e-8","0","bin378.log"
"Sep 14 2011","2455818.999988426","337694401","10.51","9.19e-8","4.39e-8","-2.28","-","154.81","1e-8","0","bin379.log"
"Sep 17 2011","2455821.999988426","337953601","0.29","< 1.26e-7","-","-","-","157.55","1e-8","0","bin380.log"
"Sep 20 2011","2455824.999988426","338212801","21.41","1.27e-7","5.50e-8","-2.28","-","160.25","1e-8","0","bin381.log"
"Sep 23 2011","2455827.999988426","338472001","7.44","9.98e-8","4.99e-8","-2.28","-","162.87","1e-8","0","bin382.log"
"Sep 26 2011","2455830.999988426","338731201","32.42","1.49e-7","5.10e-8","-2.28","-","165.38","1e-8","0","bin383.log"
"Sep 29 2011","2455833.999988426","338990401","10.02","8.92e-8","4.39e-8","-2.28","-","167.71","1e-8","0","bin384.log"
"Oct 02 2011","2455836.999988426","339249601","3.76","< 1.81e-7","-","-","-","169.75","1e-8","0","bin385.log"
"Oct 05 2011","2455839.999988426","339508801","6.13","7.48e-8","4.75e-8","-2.28","-","171.29","1e-8","0","bin386.log"
"Oct 08 2011","2455842.999988426","339768001","0","< 7.78e-8","-","-","-","172.03","1e-8","0","bin387.log"
"Oct 11 2011","2455845.999988426","340027201","0","< 9.30e-8","-","-","-","171.76","1e-8","0","bin388.log"
"Oct 14 2011","2455848.999988426","340286401","0.57","< 1.26e-7","-","-","-","170.56","1e-8","0","bin389.log"
"Oct 17 2011","2455851.999988426","340545601","3.19","< 1.46e-7","-","-","-","168.73","1e-8","0","bin390.log"
"Oct 20 2011","2455854.999988426","340804801","16.49","1.42e-7","5.03e-8","-2.28","-","166.53","1e-8","0","bin391.log"
